time1 time2 time3 time4 snp pc1 pc2 pc3 pc4 pc5
2.86967624637761 1.55032877605739 2.63172436300473 4.01529493437612 0.296408573740701 -1.41753431384705 -1.08025302874975 -0.334875946250116 1.80946192013265 1.09237528380032
2.03684621066284 1.78773476666334 2.06751315991645 1.00567854718453 -0.656697169147891 0.385153737861416 -0.170335823524722 0.810618681275615 -0.0677555023300575 -0.604649389676627
2.52940182442203 4.35810286049038 6.10242114576045 3.93527988127166 -1.41035182183259 0.0261558137932663 -1.02265316242744 -0.136861949771534 0.272038278539051 -1.66647496205342
2.00850723301296 3.31914736358734 3.18094753638513 2.51501978581019 -0.264978530743324 -2.21864139585805 -0.289411160634634 1.53195678655733 -1.04385291505385 -0.34272790897055
2.83351552083838 5.26064114581933 7.18648872870333 7.75666008821339 -1.5184840060043 1.00453658525045 0.282931805716116 0.455029601527127 -1.23030021457073 0.661986823887187
2.20078729340917 2.03792676862421 2.69018608551537 4.94269047079219 0.241174975886074 1.68451275352299 0.533068504482617 1.04015691914564 0.428640388475137 -0.387509302792886
1.8288514164456 2.19106566879965 4.03656176465003 5.03004354100579 1.27151077606976 0.900333611891111 -0.209564887294384 -0.305044280377024 -0.757766383479953 0.912372555824957
-1.10709042414342 1.28232666656863 2.87701147317876 7.24516214818724 0.632123812277578 0.659131735302136 0.56252533715748 -0.765441834996105 -0.12244651237407 0.955663840532111
4.46755060257811 3.21327379225969 0.738159938112081 3.35476325736615 0.657216130811981 -1.164627292612 0.0390138977112622 0.746253320944411 1.0885644960646 -0.0934264701707811
2.6686879038452 3.85929754754464 5.53112211820479 8.46361152442385 0.253281002209824 -1.03270300796767 0.286958858598309 2.12234537153266 0.196868176577214 0.0929916138356452
1.0400641504767 0.976983671029345 2.33055261174896 0.126390698569403 1.74092518704319 0.571829971788672 -0.414300845307363 1.42238069911786 -0.218091831404327 0.714063772733251
1.62507812851654 5.34965045047998 4.4968837745595 4.16789068131568 0.296586781451609 0.657454906768397 1.22124705090587 -0.00297075702753381 -0.417678154354999 -0.508945310962363
-1.82561354254436 -0.271405774309387 -0.345265490707565 2.95717517106021 1.82159245522679 -0.403911350632668 0.353017570863775 0.838464680870857 -0.75032379553193 0.0866697378674772
2.4663911132349 3.76407282060281 5.17612066779108 8.53384070662849 0.57371550120028 -0.0144264798638048 1.96453334592834 0.216374892732291 -1.95979731193968 0.835641133198888
4.30610005695109 2.50464226675978 2.94155769253652 4.05796610540169 -2.43995014609156 -1.08362790698575 -1.19274213661277 -0.678010433711792 0.491546892952349 -0.124897383789213
4.73798534969882 9.73880933033298 12.4890261164871 14.6152789718731 -1.24532022589878 0.364970538621311 0.0372559000303046 -1.55004957468563 -1.81748257292209 0.206810802082864
0.350678302491215 0.70421900000409 -1.65516319028598 0.445088763021341 0.571254690975871 0.791490041100801 -0.997449373306715 -0.0178683069675955 -0.628879721591849 0.988103478470562
-0.472219368484524 0.67796677224677 -1.54611673381943 -2.56392130527667 0.419569748364929 0.666891258721579 1.14058456752122 0.874054427754652 0.305692604961119 -0.0920517454468205
0.264064826487492 -0.400240180495655 -1.18744096407687 -2.53546691797388 1.102551915308 -1.37632725605586 -0.621145467404216 -0.474985560145981 -1.51311445371661 0.033457967677873
0.411797441869099 2.19124759629165 3.62880273843568 5.846770805988 -0.496784206792314 0.317040869466236 0.453273722738928 -0.703932219194938 -1.64035241411617 0.0775624741393597
2.74775599194493 2.21736584006025 -0.325928234394616 0.585613370591573 -0.300716829145759 0.180434678854535 1.14761883815701 -0.0243331033313905 -0.888841598987429 -0.201459567433541
1.75762908605169 0.456912708321744 -0.744207004571816 -1.61164277265873 1.09415406441851 -0.841647524486662 -0.980277917349261 -0.00623731116785179 -0.487439097270964 0.399035493639659
0.489074496454168 0.64638370645232 1.05967284607304 0.704407588725009 0.729274050180924 -1.29780264993654 -0.361570886891938 0.0986833617790609 -0.0544035606373335 1.94038024528948
3.8432811418325 4.99726421995949 5.04182271918114 8.0010164506544 -0.997102089411169 0.430989703406958 -0.721384145775964 -0.317350525313741 -1.55596134616804 -0.0128137510469872
1.25893370601302 3.28055552564067 6.65464631028212 7.31019257716013 0.858853688554158 0.320843313514517 0.60392934774554 -0.182069025042593 -1.43229221948782 0.335122766045404
2.38636210129665 4.86471715149732 5.66599019302249 9.30954057976363 -0.682145728659804 1.29266873103005 0.245321099258535 -0.53008628647454 -0.175989311567381 1.60025934016332
2.9946156834741 4.33089988686256 7.00840930005018 7.57193266214554 0.122902948025305 -1.47489265946678 -0.321238564794614 0.516303753615192 -1.33699404567886 0.547783668068977
1.70077930427533 4.69270508556895 3.66379213599169 5.67758975134065 0.37218268627013 1.49018447949833 0.344051297307636 1.56948025921348 -1.55583784896173 -0.889734950481757
3.55301343902841 6.59306837271551 5.34875007557521 4.6670675301684 0.509238515958291 1.33426869711284 0.132977681256923 -0.169667367234541 -1.10297571708159 -1.06610645631318
2.21302526078997 3.80058568913328 6.53061061453896 6.30116271586407 -0.708465109091749 0.61075716151341 0.866033822396446 -0.225280025705732 -1.7071623890828 0.761584297533047
-0.90501124767329 -1.6896958547453 1.64870481051465 -0.301675139112258 0.740363482148597 -0.119013865928816 1.42273912957368 1.84080742102086 -1.25920843752742 -0.744737554966672
0.853366076911431 5.19142985988055 6.48849946765618 9.18104156628347 1.2984899183072 -0.615440046480817 0.498482864399179 -0.279536739862228 -1.03004777332333 0.674096029726989
0.547987846873687 3.17964533747935 5.16819713274257 7.13808391442375 0.82450075166605 1.12247725009342 1.20816775673218 -0.962883952096158 0.250397268031162 -1.02902742695008
2.31176175278322 1.61167457892037 4.87982492093803 4.52247780580125 0.497580518882752 -0.988492241865336 -2.23143819601192 1.92694209318256 -0.305002824356671 -1.31733003879923
